time,solar_po
2019-04-29 10:06:00+00:00,0.65061
2019-04-29 11:06:00+00:00,0.69358
2019-04-29 12:06:00+00:00,0.55874
2019-04-29 13:06:00+00:00,0.36775
2019-04-29 14:06:00+00:00,0.11325
2019-04-29 15:06:00+00:00,0.03459
2019-04-29 16:06:00+00:00,0
2019-04-29 17:06:00+00:00,0
2019-04-29 18:06:00+00:00,0
2019-04-29 19:06:00+00:00,0
2019-04-29 20:06:00+00:00,0
2019-04-29 21:06:00+00:00,0
2019-04-29 22:06:00+00:00,0
2019-04-29 23:06:00+00:00,0
2019-04-30 00:06:00+00:00,0
2019-04-30 01:06:00+00:00,0
2019-04-30 02:06:00+00:00,0
2019-04-30 03:06:00+00:00,0
2019-04-30 04:06:00+00:00,0.00378
2019-04-30 05:06:00+00:00,0.12652
2019-04-30 06:06:00+00:00,0.31602
2019-04-30 07:06:00+00:00,0.43816
2019-04-30 08:06:00+00:00,0.6088
2019-04-30 09:06:00+00:00,0.65198
2019-04-30 10:06:00+00:00,0.71926
2019-04-30 11:06:00+00:00,0.44723
2019-04-30 12:06:00+00:00,0.47439
2019-04-30 13:06:00+00:00,0.43295
2019-04-30 14:06:00+00:00,0.06053
2019-04-30 15:06:00+00:00,0.01852
2019-04-30 16:06:00+00:00,0
2019-04-30 17:06:00+00:00,0
2019-04-30 18:06:00+00:00,0
2019-04-30 19:06:00+00:00,0
2019-04-30 20:06:00+00:00,0
2019-04-30 21:06:00+00:00,0
2019-04-30 22:06:00+00:00,0
2019-04-30 23:06:00+00:00,0
2019-07-01 00:06:00+00:00,0
2019-07-01 01:06:00+00:00,0
2019-07-01 02:06:00+00:00,0
2019-07-01 03:06:00+00:00,0
2019-07-01 04:06:00+00:00,0.00128
2019-07-01 05:06:00+00:00,0.02831
2019-07-01 06:06:00+00:00,0.10172
2019-07-01 07:06:00+00:00,0.47908
2019-07-01 08:06:00+00:00,0.57722
2019-07-01 09:06:00+00:00,0.65272
2019-07-01 10:06:00+00:00,0.67577
2019-07-01 11:06:00+00:00,0.6376
2019-07-01 12:06:00+00:00,0.56716
2019-07-01 13:06:00+00:00,0.42976
2019-07-01 14:06:00+00:00,0.26497
2019-07-01 15:06:00+00:00,0.08445
2019-07-01 16:06:00+00:00,0
2019-07-01 17:06:00+00:00,0
2019-07-01 18:06:00+00:00,0
2019-07-01 19:06:00+00:00,0
2019-07-01 20:06:00+00:00,0
2019-07-01 21:06:00+00:00,0
2019-07-01 22:06:00+00:00,0
2019-07-01 23:06:00+00:00,0
2019-07-02 00:06:00+00:00,0
2019-07-02 01:06:00+00:00,0
2019-07-02 02:06:00+00:00,0
2019-07-02 03:06:00+00:00,0
2019-07-02 04:06:00+00:00,0
2019-07-02 05:06:00+00:00,0.01941
2019-07-02 06:06:00+00:00,0.06178
2019-07-02 07:06:00+00:00,0.17941
2019-07-02 08:06:00+00:00,0.35866
2019-07-02 09:06:00+00:00,0.41007
2019-07-02 10:06:00+00:00,0.62962
2019-07-02 11:06:00+00:00,0.64787
2019-07-02 12:06:00+00:00,0.56292
2019-07-02 13:06:00+00:00,0.42475
2019-07-02 14:06:00+00:00,0.22815
2019-07-02 15:06:00+00:00,0.07463
2019-07-02 16:06:00+00:00,0
2019-07-02 17:06:00+00:00,0
2019-07-02 18:06:00+00:00,0
2019-07-02 19:06:00+00:00,0
2019-07-02 20:06:00+00:00,0
2019-07-02 21:06:00+00:00,0
2019-07-02 22:06:00+00:00,0
2019-07-02 23:06:00+00:00,0
2019-07-03 00:06:00+00:00,0
2019-07-03 01:06:00+00:00,0
2019-07-03 02:06:00+00:00,0
2019-07-03 03:06:00+00:00,0
2019-07-03 04:06:00+00:00,0.00044
2019-07-03 05:06:00+00:00,0.11531
2019-07-03 06:06:00+00:00,0.30662
2019-07-03 07:06:00+00:00,0.46541
2019-07-03 08:06:00+00:00,0.58287
2019-07-03 09:06:00+00:00,0.64087
2019-07-03 10:06:00+00:00,0.61545
2019-07-03 11:06:00+00:00,0.63733
2019-07-03 12:06:00+00:00,0.54186
2019-07-03 13:06:00+00:00,0.41447
2019-07-03 14:06:00+00:00,0.13678
2019-07-03 15:06:00+00:00,0.02723
2019-07-03 16:06:00+00:00,0
2019-07-03 17:06:00+00:00,0
2019-07-03 18:06:00+00:00,0
2019-07-03 19:06:00+00:00,0
2019-07-03 20:06:00+00:00,0
2019-07-03 21:06:00+00:00,0
2019-07-03 22:06:00+00:00,0
2019-07-03 23:06:00+00:00,0
2019-07-04 00:06:00+00:00,0
2019-07-04 01:06:00+00:00,0
2019-07-04 02:06:00+00:00,0
2019-07-04 03:06:00+00:00,0
2019-07-04 04:06:00+00:00,0.00078
2019-07-04 05:06:00+00:00,0.11721
2019-07-04 06:06:00+00:00,0.31699
2019-07-04 07:06:00+00:00,0.47785
2019-07-04 08:06:00+00:00,0.58061
2019-07-04 09:06:00+00:00,0.65714
2019-07-04 10:06:00+00:00,0.67854
2019-07-04 11:06:00+00:00,0.63583
2019-07-04 12:06:00+00:00,0.55229
2019-07-04 13:06:00+00:00,0.42492
2019-07-04 14:06:00+00:00,0.25657
2019-07-04 15:06:00+00:00,0.08719
2019-07-04 16:06:00+00:00,0
2019-07-04 17:06:00+00:00,0
2019-07-04 18:06:00+00:00,0
2019-07-04 19:06:00+00:00,0
2019-07-04 20:06:00+00:00,0
2019-07-04 21:06:00+00:00,0
2019-07-04 22:06:00+00:00,0
2019-07-04 23:06:00+00:00,0
2019-07-05 00:06:00+00:00,0
2019-07-05 01:06:00+00:00,0
2019-07-05 02:06:00+00:00,0
2019-07-05 03:06:00+00:00,0
2019-07-05 04:06:00+00:00,0.00045
2019-07-05 05:06:00+00:00,0.12002
2019-07-05 06:06:00+00:00,0.31147
2019-07-05 07:06:00+00:00,0.46132
2019-07-05 08:06:00+00:00,0.57129
2019-07-05 09:06:00+00:00,0.64298
2019-07-05 10:06:00+00:00,0.67275
2019-07-05 11:06:00+00:00,0.63327
2019-07-05 12:06:00+00:00,0.56204
2019-07-05 13:06:00+00:00,0.42669
2019-07-05 14:06:00+00:00,0.12163
2019-07-05 15:06:00+00:00,0.08488
2019-07-05 16:06:00+00:00,0
2019-07-05 17:06:00+00:00,0
2019-07-05 18:06:00+00:00,0
2019-07-05 19:06:00+00:00,0
2019-07-05 20:06:00+00:00,0
2019-07-05 21:06:00+00:00,0
2019-07-05 22:06:00+00:00,0
2019-07-05 23:06:00+00:00,0
2019-07-06 00:06:00+00:00,0
2019-07-06 01:06:00+00:00,0
2019-07-06 02:06:00+00:00,0
2019-07-06 03:06:00+00:00,0
2019-07-06 04:06:00+00:00,0
2019-07-06 05:06:00+00:00,0.04487
2019-07-06 06:06:00+00:00,0.30852
2019-07-06 07:06:00+00:00,0.45454
2019-07-06 08:06:00+00:00,0.55973
2019-07-06 09:06:00+00:00,0.62437
2019-07-06 10:06:00+00:00,0.62443
2019-07-06 11:06:00+00:00,0.60145
2019-07-06 12:06:00+00:00,0.47079
2019-07-06 13:06:00+00:00,0.2724
2019-07-06 14:06:00+00:00,0.08867
2019-07-06 15:06:00+00:00,0.07435
2019-07-06 16:06:00+00:00,0
2019-07-06 17:06:00+00:00,0
2019-07-06 18:06:00+00:00,0
2019-07-06 19:06:00+00:00,0
2019-07-06 20:06:00+00:00,0
2019-07-06 21:06:00+00:00,0
2019-07-06 22:06:00+00:00,0
2019-07-06 23:06:00+00:00,0
2019-07-07 00:06:00+00:00,0
2019-07-07 01:06:00+00:00,0
2019-07-07 02:06:00+00:00,0
2019-07-07 03:06:00+00:00,0
2019-07-07 04:06:00+00:00,0
2019-07-07 05:06:00+00:00,0.09176
2019-07-07 06:06:00+00:00,0.25191
2019-07-07 07:06:00+00:00,0.44752
2019-07-07 08:06:00+00:00,0.53349
2019-07-07 09:06:00+00:00,0.28413
2019-07-07 10:06:00+00:00,0.53172
2019-07-07 11:06:00+00:00,0.45341
2019-07-07 12:06:00+00:00,0.4475
2019-07-07 13:06:00+00:00,0.37938
2019-07-07 14:06:00+00:00,0.18682
2019-07-07 15:06:00+00:00,0.09075
2019-07-07 16:06:00+00:00,0
2019-07-07 17:06:00+00:00,0
2019-07-07 18:06:00+00:00,0
2019-07-07 19:06:00+00:00,0
2019-07-07 20:06:00+00:00,0
2019-07-07 21:06:00+00:00,0
2019-07-07 22:06:00+00:00,0
2019-07-07 23:06:00+00:00,0
2019-07-08 00:06:00+00:00,0
2019-07-08 01:06:00+00:00,0
2019-07-08 02:06:00+00:00,0
2019-07-08 03:06:00+00:00,0
2019-07-08 04:06:00+00:00,0.00044
2019-07-08 05:06:00+00:00,0.08961
2019-07-08 06:06:00+00:00,0.25508
2019-07-08 07:06:00+00:00,0.43172
2019-07-08 08:06:00+00:00,0.57107
2019-07-08 09:06:00+00:00,0.60853
2019-07-08 10:06:00+00:00,0.64129
2019-07-08 11:06:00+00:00,0.6448
2019-07-08 12:06:00+00:00,0.53594
2019-07-08 13:06:00+00:00,0.37965
2019-07-08 14:06:00+00:00,0.20002
2019-07-08 15:06:00+00:00,0.01199
2019-07-08 16:06:00+00:00,0
2019-07-08 17:06:00+00:00,0
2019-07-08 18:06:00+00:00,0
2019-07-08 19:06:00+00:00,0
2019-07-08 20:06:00+00:00,0
2019-07-08 21:06:00+00:00,0
2019-07-08 22:06:00+00:00,0
2019-07-08 23:06:00+00:00,0
2019-07-09 00:06:00+00:00,0
2019-07-09 01:06:00+00:00,0
2019-07-09 02:06:00+00:00,0
2019-07-09 03:06:00+00:00,0
2019-07-09 04:06:00+00:00,0
2019-07-09 05:06:00+00:00,0.10427
2019-07-09 06:06:00+00:00,0.27231
2019-07-09 07:06:00+00:00,0.37044
2019-07-09 08:06:00+00:00,0.34556
2019-07-09 09:06:00+00:00,0.54441
2019-07-09 10:06:00+00:00,0.35133
2019-07-09 11:06:00+00:00,0.32672
2019-07-09 12:06:00+00:00,0.23719
2019-07-09 13:06:00+00:00,0.20589
2019-07-09 14:06:00+00:00,0.2402
2019-07-09 15:06:00+00:00,0.0794
2019-07-09 16:06:00+00:00,0
2019-07-09 17:06:00+00:00,0
2019-07-09 18:06:00+00:00,0
2019-07-09 19:06:00+00:00,0
2019-07-09 20:06:00+00:00,0
2019-07-09 21:06:00+00:00,0
2019-07-09 22:06:00+00:00,0
2019-07-09 23:06:00+00:00,0
2019-07-10 00:06:00+00:00,0
2019-07-10 01:06:00+00:00,0
2019-07-10 02:06:00+00:00,0
2019-07-10 03:06:00+00:00,0
2019-07-10 04:06:00+00:00,0
2019-07-10 05:06:00+00:00,0.11344
2019-07-10 06:06:00+00:00,0.20064
2019-07-10 07:06:00+00:00,0.40231
2019-07-10 08:06:00+00:00,0.52895
2019-07-10 09:06:00+00:00,0.61751
2019-07-10 10:06:00+00:00,0.65773
2019-07-10 11:06:00+00:00,0.47144
2019-07-10 12:06:00+00:00,0.47768
2019-07-10 13:06:00+00:00,0.34822
2019-07-10 14:06:00+00:00,0.19313
2019-07-10 15:06:00+00:00,0.06954
2019-07-10 16:06:00+00:00,0
2019-07-10 17:06:00+00:00,0
2019-07-10 18:06:00+00:00,0
2019-07-10 19:06:00+00:00,0
2019-07-10 20:06:00+00:00,0
2019-07-10 21:06:00+00:00,0
2019-07-10 22:06:00+00:00,0
2019-07-10 23:06:00+00:00,0
2019-07-11 00:06:00+00:00,0
2019-07-11 01:06:00+00:00,0
2019-07-11 02:06:00+00:00,0
2019-07-11 03:06:00+00:00,0
2019-07-11 04:06:00+00:00,0
2019-07-11 05:06:00+00:00,0.12372
2019-07-11 06:06:00+00:00,0.08373
2019-07-11 07:06:00+00:00,0.34486
2019-07-11 08:06:00+00:00,0.28859
2019-07-11 09:06:00+00:00,0.27186
2019-07-11 10:06:00+00:00,0.42157
2019-07-11 11:06:00+00:00,0.05046
2019-07-11 12:06:00+00:00,0.10244
2019-07-11 13:06:00+00:00,0.35464
2019-07-11 14:06:00+00:00,0.24673
2019-07-11 15:06:00+00:00,0.06192
2019-07-11 16:06:00+00:00,0
2019-07-11 17:06:00+00:00,0
2019-07-11 18:06:00+00:00,0
2019-07-11 19:06:00+00:00,0
2019-07-11 20:06:00+00:00,0
2019-07-11 21:06:00+00:00,0
2019-07-11 22:06:00+00:00,0
2019-07-11 23:06:00+00:00,0
2019-07-12 00:06:00+00:00,0
2019-07-12 01:06:00+00:00,0
2019-07-12 02:06:00+00:00,0
2019-07-12 03:06:00+00:00,0
2019-07-12 04:06:00+00:00,0
2019-07-12 05:06:00+00:00,0.03854
2019-07-12 06:06:00+00:00,0.314
2019-07-12 07:06:00+00:00,0.34077
2019-07-12 08:06:00+00:00,0.29926
2019-07-12 09:06:00+00:00,0.34331
2019-07-12 10:06:00+00:00,0.67791
2019-07-12 11:06:00+00:00,0.63901
2019-07-12 12:06:00+00:00,0.35938
2019-07-12 13:06:00+00:00,0.03786
2019-07-12 14:06:00+00:00,0.04936
2019-07-12 15:06:00+00:00,0.02396
2019-07-12 16:06:00+00:00,0
2019-07-12 17:06:00+00:00,0
2019-07-12 18:06:00+00:00,0
2019-07-12 19:06:00+00:00,0
2019-07-12 20:06:00+00:00,0
2019-07-12 21:06:00+00:00,0
2019-07-12 22:06:00+00:00,0
2019-07-12 23:06:00+00:00,0
2019-07-13 00:06:00+00:00,0
2019-07-13 01:06:00+00:00,0
2019-07-13 02:06:00+00:00,0
2019-07-13 03:06:00+00:00,0
2019-07-13 04:06:00+00:00,0
2019-07-13 05:06:00+00:00,0.10395
2019-07-13 06:06:00+00:00,0.30216
2019-07-13 07:06:00+00:00,0.32879
2019-07-13 08:06:00+00:00,0.46407
2019-07-13 09:06:00+00:00,0.55168
2019-07-13 10:06:00+00:00,0.65466
2019-07-13 11:06:00+00:00,0.57868
2019-07-13 12:06:00+00:00,0.56845
2019-07-13 13:06:00+00:00,0.41989
2019-07-13 14:06:00+00:00,0.2637
2019-07-13 15:06:00+00:00,0.07457
2019-07-13 16:06:00+00:00,0
2019-07-13 17:06:00+00:00,0
2019-07-13 18:06:00+00:00,0
2019-07-13 19:06:00+00:00,0
2019-07-13 20:06:00+00:00,0
2019-07-13 21:06:00+00:00,0
2019-07-13 22:06:00+00:00,0
2019-07-13 23:06:00+00:00,0
2019-07-14 00:06:00+00:00,0
2019-07-14 01:06:00+00:00,0
2019-07-14 02:06:00+00:00,0
2019-07-14 03:06:00+00:00,0
2019-07-14 04:06:00+00:00,0
2019-07-14 05:06:00+00:00,0.09837
2019-07-14 06:06:00+00:00,0.32823
2019-07-14 07:06:00+00:00,0.49041
2019-07-14 08:06:00+00:00,0.6145
2019-07-14 09:06:00+00:00,0.67876
2019-07-14 10:06:00+00:00,0.71098
2019-07-14 11:06:00+00:00,0.67162
2019-07-14 12:06:00+00:00,0.58594
2019-07-14 13:06:00+00:00,0.42816
2019-07-14 14:06:00+00:00,0.27941
2019-07-14 15:06:00+00:00,0.08674
2019-07-14 16:06:00+00:00,0
2019-07-14 17:06:00+00:00,0
2019-07-14 18:06:00+00:00,0
2019-07-14 19:06:00+00:00,0
2019-07-14 20:06:00+00:00,0
2019-07-14 21:06:00+00:00,0
2019-07-14 22:06:00+00:00,0
2019-07-14 23:06:00+00:00,0
2019-07-15 00:06:00+00:00,0
2019-07-15 01:06:00+00:00,0
2019-07-15 02:06:00+00:00,0
2019-07-15 03:06:00+00:00,0
2019-07-15 04:06:00+00:00,0
2019-07-15 05:06:00+00:00,0.1247
2019-07-15 06:06:00+00:00,0.32027
2019-07-15 07:06:00+00:00,0.41623
2019-07-15 08:06:00+00:00,0.37969
2019-07-15 09:06:00+00:00,0.658
2019-07-15 10:06:00+00:00,0.678
2019-07-15 11:06:00+00:00,0.17678
2019-07-15 12:06:00+00:00,0.58153
2019-07-15 13:06:00+00:00,0.45322
2019-07-15 14:06:00+00:00,0.28245
2019-07-15 15:06:00+00:00,0.0598
2019-07-15 16:06:00+00:00,0
2019-07-15 17:06:00+00:00,0
2019-07-15 18:06:00+00:00,0
2019-07-15 19:06:00+00:00,0
2019-07-15 20:06:00+00:00,0
2019-07-15 21:06:00+00:00,0
2019-07-15 22:06:00+00:00,0
2019-07-15 23:06:00+00:00,0
2019-07-16 00:06:00+00:00,0
2019-07-16 01:06:00+00:00,0
2019-07-16 02:06:00+00:00,0
2019-07-16 03:06:00+00:00,0
2019-07-16 04:06:00+00:00,0
2019-07-16 05:06:00+00:00,0.00615
2019-07-16 06:06:00+00:00,0.0891
2019-07-16 07:06:00+00:00,0.33918
2019-07-16 08:06:00+00:00,0.58693
2019-07-16 09:06:00+00:00,0.66492
2019-07-16 10:06:00+00:00,0.69184
2019-07-16 11:06:00+00:00,0.66733
2019-07-16 12:06:00+00:00,0.57765
2019-07-16 13:06:00+00:00,0.45157
2019-07-16 14:06:00+00:00,0.28026
2019-07-16 15:06:00+00:00,0.08169
2019-07-16 16:06:00+00:00,0
2019-07-16 17:06:00+00:00,0
2019-07-16 18:06:00+00:00,0
2019-07-16 19:06:00+00:00,0
2019-07-16 20:06:00+00:00,0
2019-07-16 21:06:00+00:00,0
2019-07-16 22:06:00+00:00,0
2019-07-16 23:06:00+00:00,0
2019-07-17 00:06:00+00:00,0
2019-07-17 01:06:00+00:00,0
2019-07-17 02:06:00+00:00,0
2019-07-17 03:06:00+00:00,0
2019-07-17 04:06:00+00:00,0
2019-07-17 05:06:00+00:00,0.1225
2019-07-17 06:06:00+00:00,0.3221
2019-07-17 07:06:00+00:00,0.48846
2019-07-17 08:06:00+00:00,0.60572
2019-07-17 09:06:00+00:00,0.65991
2019-07-17 10:06:00+00:00,0.69614
2019-07-17 11:06:00+00:00,0.65186
2019-07-17 12:06:00+00:00,0.57866
2019-07-17 13:06:00+00:00,0.45217
2019-07-17 14:06:00+00:00,0.28144
2019-07-17 15:06:00+00:00,0.09332
2019-07-17 16:06:00+00:00,0
2019-07-17 17:06:00+00:00,0
2019-07-17 18:06:00+00:00,0
2019-07-17 19:06:00+00:00,0
2019-07-17 20:06:00+00:00,0
2019-07-17 21:06:00+00:00,0
2019-07-17 22:06:00+00:00,0
2019-07-17 23:06:00+00:00,0
2019-07-18 00:06:00+00:00,0
2019-07-18 01:06:00+00:00,0
2019-07-18 02:06:00+00:00,0
2019-07-18 03:06:00+00:00,0
2019-07-18 04:06:00+00:00,0
2019-07-18 05:06:00+00:00,0.12941
2019-07-18 06:06:00+00:00,0.32903
2019-07-18 07:06:00+00:00,0.48783
2019-07-18 08:06:00+00:00,0.61054
2019-07-18 09:06:00+00:00,0.6348
2019-07-18 10:06:00+00:00,0.63853
2019-07-18 11:06:00+00:00,0.65276
2019-07-18 12:06:00+00:00,0.49511
2019-07-18 13:06:00+00:00,0.45268
2019-07-18 14:06:00+00:00,0.28107
2019-07-18 15:06:00+00:00,0.09971
2019-07-18 16:06:00+00:00,0
2019-07-18 17:06:00+00:00,0
2019-07-18 18:06:00+00:00,0
2019-07-18 19:06:00+00:00,0
2019-07-18 20:06:00+00:00,0
2019-07-18 21:06:00+00:00,0
2019-07-18 22:06:00+00:00,0
2019-07-18 23:06:00+00:00,0
2019-07-19 00:06:00+00:00,0
2019-07-19 01:06:00+00:00,0
2019-07-19 02:06:00+00:00,0
2019-07-19 03:06:00+00:00,0
2019-07-19 04:06:00+00:00,0
2019-07-19 05:06:00+00:00,0.12236
2019-07-19 06:06:00+00:00,0.3145
2019-07-19 07:06:00+00:00,0.47393
2019-07-19 08:06:00+00:00,0.59719
2019-07-19 09:06:00+00:00,0.67124
2019-07-19 10:06:00+00:00,0.68984
2019-07-19 11:06:00+00:00,0.65517
2019-07-19 12:06:00+00:00,0.55299
2019-07-19 13:06:00+00:00,0.44604
2019-07-19 14:06:00+00:00,0.27573
2019-07-19 15:06:00+00:00,0.09111
2019-07-19 16:06:00+00:00,0
2019-07-19 17:06:00+00:00,0
2019-07-19 18:06:00+00:00,0
2019-07-19 19:06:00+00:00,0
2019-07-19 20:06:00+00:00,0
2019-07-19 21:06:00+00:00,0
2019-07-19 22:06:00+00:00,0
2019-07-19 23:06:00+00:00,0
2019-07-20 00:06:00+00:00,0
2019-07-20 01:06:00+00:00,0
2019-07-20 02:06:00+00:00,0
2019-07-20 03:06:00+00:00,0
2019-07-20 04:06:00+00:00,0
2019-07-20 05:06:00+00:00,0.12111
2019-07-20 06:06:00+00:00,0.3242
2019-07-20 07:06:00+00:00,0.42609
2019-07-20 08:06:00+00:00,0.5419
2019-07-20 09:06:00+00:00,0.55937
2019-07-20 10:06:00+00:00,0.06475
2019-07-20 11:06:00+00:00,0.6107
2019-07-20 12:06:00+00:00,0.535
2019-07-20 13:06:00+00:00,0.44203
2019-07-20 14:06:00+00:00,0.26923
2019-07-20 15:06:00+00:00,0.09008
2019-07-20 16:06:00+00:00,0
2019-07-20 17:06:00+00:00,0
2019-07-20 18:06:00+00:00,0
2019-07-20 19:06:00+00:00,0
2019-07-20 20:06:00+00:00,0
2019-07-20 21:06:00+00:00,0
2019-07-20 22:06:00+00:00,0
2019-07-20 23:06:00+00:00,0
2019-07-21 00:06:00+00:00,0
2019-07-21 01:06:00+00:00,0
2019-07-21 02:06:00+00:00,0
2019-07-21 03:06:00+00:00,0
2019-07-21 04:06:00+00:00,0
2019-07-21 05:06:00+00:00,0.02029
2019-07-21 06:06:00+00:00,0.03407
2019-07-21 07:06:00+00:00,0.19709
2019-07-21 08:06:00+00:00,0.2453
2019-07-21 09:06:00+00:00,0.31676
2019-07-21 10:06:00+00:00,0.36699
2019-07-21 11:06:00+00:00,0.63002
2019-07-21 12:06:00+00:00,0.55967
2019-07-21 13:06:00+00:00,0.07352
2019-07-21 14:06:00+00:00,0.28592
2019-07-21 15:06:00+00:00,0.06654
2019-07-21 16:06:00+00:00,0
2019-07-21 17:06:00+00:00,0
2019-07-21 18:06:00+00:00,0
2019-07-21 19:06:00+00:00,0
2019-07-21 20:06:00+00:00,0
2019-07-21 21:06:00+00:00,0
2019-07-21 22:06:00+00:00,0
2019-07-21 23:06:00+00:00,0
2019-07-22 00:06:00+00:00,0
2019-07-22 01:06:00+00:00,0
2019-07-22 02:06:00+00:00,0
2019-07-22 03:06:00+00:00,0
2019-07-22 04:06:00+00:00,0
2019-07-22 05:06:00+00:00,0.08986
2019-07-22 06:06:00+00:00,0.28333
2019-07-22 07:06:00+00:00,0.43027
2019-07-22 08:06:00+00:00,0.56105
2019-07-22 09:06:00+00:00,0.66536
2019-07-22 10:06:00+00:00,0.10912
2019-07-22 11:06:00+00:00,0.32004
2019-07-22 12:06:00+00:00,0.44936
2019-07-22 13:06:00+00:00,0.11491
2019-07-22 14:06:00+00:00,0.02689
2019-07-22 15:06:00+00:00,0.02984
2019-07-22 16:06:00+00:00,0
2019-07-22 17:06:00+00:00,0
2019-07-22 18:06:00+00:00,0
2019-07-22 19:06:00+00:00,0
2019-07-22 20:06:00+00:00,0
2019-07-22 21:06:00+00:00,0
2019-07-22 22:06:00+00:00,0
2019-07-22 23:06:00+00:00,0
2019-07-23 00:06:00+00:00,0
2019-07-23 01:06:00+00:00,0
2019-07-23 02:06:00+00:00,0
2019-07-23 03:06:00+00:00,0
2019-07-23 04:06:00+00:00,0
2019-07-23 05:06:00+00:00,0.11067
2019-07-23 06:06:00+00:00,0.11108
2019-07-23 07:06:00+00:00,0.3294
2019-07-23 08:06:00+00:00,0.58039
2019-07-23 09:06:00+00:00,0.62053
2019-07-23 10:06:00+00:00,0.5646
2019-07-23 11:06:00+00:00,0.42991
2019-07-23 12:06:00+00:00,0.05885
2019-07-23 13:06:00+00:00,0.03099
2019-07-23 14:06:00+00:00,0.03139
2019-07-23 15:06:00+00:00,0.07062
2019-07-23 16:06:00+00:00,0
2019-07-23 17:06:00+00:00,0
2019-07-23 18:06:00+00:00,0
2019-07-23 19:06:00+00:00,0
2019-07-23 20:06:00+00:00,0
2019-07-23 21:06:00+00:00,0
2019-07-23 22:06:00+00:00,0
2019-07-23 23:06:00+00:00,0
2019-07-24 00:06:00+00:00,0
2019-07-24 01:06:00+00:00,0
2019-07-24 02:06:00+00:00,0
2019-07-24 03:06:00+00:00,0
2019-07-24 04:06:00+00:00,0
2019-07-24 05:06:00+00:00,0.05842
2019-07-24 06:06:00+00:00,0.1959
2019-07-24 07:06:00+00:00,0.30241
2019-07-24 08:06:00+00:00,0.3656
2019-07-24 09:06:00+00:00,0.44653
2019-07-24 10:06:00+00:00,0.06054
2019-07-24 11:06:00+00:00,0.06896
2019-07-24 12:06:00+00:00,0.25757
2019-07-24 13:06:00+00:00,0.28628
2019-07-24 14:06:00+00:00,0.12642
2019-07-24 15:06:00+00:00,0.03357
2019-07-24 16:06:00+00:00,0
2019-07-24 17:06:00+00:00,0
2019-07-24 18:06:00+00:00,0
2019-07-24 19:06:00+00:00,0
2019-07-24 20:06:00+00:00,0
2019-07-24 21:06:00+00:00,0
2019-07-24 22:06:00+00:00,0
2019-07-24 23:06:00+00:00,0
2019-07-25 00:06:00+00:00,0
2019-07-25 01:06:00+00:00,0
2019-07-25 02:06:00+00:00,0
2019-07-25 03:06:00+00:00,0
2019-07-25 04:06:00+00:00,0
2019-07-25 05:06:00+00:00,0.0777
2019-07-25 06:06:00+00:00,0.12914
2019-07-25 07:06:00+00:00,0.29825
2019-07-25 08:06:00+00:00,0.17767
2019-07-25 09:06:00+00:00,0.26324
2019-07-25 10:06:00+00:00,0.52774
2019-07-25 11:06:00+00:00,0.61542
2019-07-25 12:06:00+00:00,0.58242
2019-07-25 13:06:00+00:00,0.46086
2019-07-25 14:06:00+00:00,0.18188
2019-07-25 15:06:00+00:00,0.04249
2019-07-25 16:06:00+00:00,0
2019-07-25 17:06:00+00:00,0
2019-07-25 18:06:00+00:00,0
2019-07-25 19:06:00+00:00,0
2019-07-25 20:06:00+00:00,0
2019-07-25 21:06:00+00:00,0
2019-07-25 22:06:00+00:00,0
2019-07-25 23:06:00+00:00,0
2019-07-26 00:06:00+00:00,0
2019-07-26 01:06:00+00:00,0
2019-07-26 02:06:00+00:00,0
2019-07-26 03:06:00+00:00,0
2019-07-26 04:06:00+00:00,0
2019-07-26 05:06:00+00:00,0.10925
2019-07-26 06:06:00+00:00,0.29365
2019-07-26 07:06:00+00:00,0.44866
2019-07-26 08:06:00+00:00,0.54036
2019-07-26 09:06:00+00:00,0.40847
2019-07-26 10:06:00+00:00,0.06519
2019-07-26 11:06:00+00:00,0.58889
2019-07-26 12:06:00+00:00,0.25487
2019-07-26 13:06:00+00:00,0.2432
2019-07-26 14:06:00+00:00,0.2931
2019-07-26 15:06:00+00:00,0.07195
2019-07-26 16:06:00+00:00,0
2019-07-26 17:06:00+00:00,0
2019-07-26 18:06:00+00:00,0
2019-07-26 19:06:00+00:00,0
2019-07-26 20:06:00+00:00,0
2019-07-26 21:06:00+00:00,0
2019-07-26 22:06:00+00:00,0
2019-07-26 23:06:00+00:00,0
2019-07-27 00:06:00+00:00,0
2019-07-27 01:06:00+00:00,0
2019-07-27 02:06:00+00:00,0
2019-07-27 03:06:00+00:00,0
2019-07-27 04:06:00+00:00,0
2019-07-27 05:06:00+00:00,0.01668
2019-07-27 06:06:00+00:00,0.07104
2019-07-27 07:06:00+00:00,0.05804
2019-07-27 08:06:00+00:00,0.15775
2019-07-27 09:06:00+00:00,0.64283
2019-07-27 10:06:00+00:00,0.6708
2019-07-27 11:06:00+00:00,0.63766
2019-07-27 12:06:00+00:00,0.5313
2019-07-27 13:06:00+00:00,0.23941
2019-07-27 14:06:00+00:00,0.16064
2019-07-27 15:06:00+00:00,0.06059
2019-07-27 16:06:00+00:00,0
2019-07-27 17:06:00+00:00,0
2019-07-27 18:06:00+00:00,0
2019-07-27 19:06:00+00:00,0
2019-07-27 20:06:00+00:00,0
2019-07-27 21:06:00+00:00,0
2019-07-27 22:06:00+00:00,0
2019-07-27 23:06:00+00:00,0
